,source,target,distance
1469,237,857,0.0561683903444329
1470,237,875,0.05962422814377369
1471,237,230,0.06032550369213727
1472,237,579,0.07265250308730159
1473,237,699,0.07528689470160115
1474,238,838,0.055772479358036545
1475,238,124,0.06615517598526932
1476,238,35,0.07920878761837755
1477,239,793,0.04160243903889399
1478,239,615,0.04605316107036638
1479,240,271,0.08620259361689213
1480,241,511,0.04655538951071418
1481,241,914,0.05498342349193309
1482,241,100,0.08867227346140578
1483,242,649,0.03087180014256055
1484,242,40,0.04272656429531295
1485,242,566,0.08923107439562902
1486,243,95,0.01123966212677776
1487,243,540,0.012575896638056623
1488,243,847,0.017898018063666338
1489,243,75,0.029486817921387375
1490,243,957,0.033079978470528563
1491,243,420,0.05977403157321656
1492,243,388,0.06725429356875942
1493,243,713,0.07497064073741386
1494,243,367,0.0774623385103739
1495,243,609,0.07890250333300138
1496,243,118,0.08311842192702992
1497,243,767,0.08587417206097836
1498,244,750,0.006086662281205608
1499,244,391,0.023141952324134907
1500,244,672,0.05401561675450907
1501,244,58,0.07837148997549565
1502,245,966,0.008184238290801909
1503,245,363,0.03821077874567346
1504,245,679,0.060180544310672955
1505,246,655,0.004576851424341072
1506,246,423,0.013764381278417243
1507,246,909,0.018368813500604403
1508,246,709,0.020371065283895352
1509,246,201,0.0292115228992236
1510,246,144,0.046382414654529455
1511,246,514,0.06378197748456833
1512,247,737,0.014445648918158572
1513,247,165,0.05696652387525835
1514,247,988,0.06391781292106472
1515,248,426,0.0170400184927293
1516,248,811,0.03264759784707111
1517,249,809,0.025443974254056527
1518,249,594,0.04411136915056997
1519,249,927,0.049907388944253075
1520,249,982,0.07472634836127055
1521,249,820,0.08934653927215748
1522,250,441,0.02258939543869613
1523,250,997,0.025365560662554736
1524,250,913,0.028113623157365562
1525,250,416,0.028678980821486278
1526,250,919,0.03803922804357476
1527,250,808,0.04397575299587697
1528,250,204,0.04609450463258236
1529,250,998,0.04908956337545507
1530,250,315,0.05833696886157144
1531,250,803,0.06183403407644517
1532,250,348,0.06752269663752428
1533,250,167,0.06874103368530732
1534,250,77,0.07803043180241494
1535,250,300,0.080881804267103
1536,250,200,0.08384471480112805
1537,250,446,0.08554148767617997
1538,250,915,0.08579132251703803
1539,251,452,0.0032806106432058195
1540,252,814,0.013354907242757392
1541,252,879,0.020516155301537976
1542,252,857,0.022232674564753488
1543,252,841,0.04797186517706134
1544,252,753,0.04995947515993874
1545,252,12,0.05432009181780441
1546,252,554,0.05590341998841278
1547,252,230,0.06372576453683257
1548,252,325,0.07220864621754661
1549,252,68,0.07623912681978127
1550,252,579,0.0781909610837833
1551,252,999,0.0782733075043063
1552,252,386,0.08140287077018475
1553,252,699,0.08415789710012492
1554,253,399,0.04481551190970778
1555,253,229,0.07099802325575054
1556,254,43,0.0015800376135284798
1557,254,887,0.01804922091015884
1558,254,152,0.023261475946576682
1559,254,1001,0.025580905678899216
1560,254,413,0.03920105500170701
1561,254,535,0.041555504777143634
1562,254,921,0.050470957420932785
1563,254,115,0.05264445616176683
1564,254,69,0.05595585034897597
1565,254,589,0.056293940232217565
1566,254,370,0.06880131118652115
1567,254,41,0.08261494372628485
1568,254,2,0.08762439009154172
1569,255,359,0.031919280044570064
1570,255,207,0.04004031616461077
1571,255,701,0.0750767291786168
1572,256,730,0.04464373469963835
1573,256,607,0.04835469488711168
1574,256,602,0.04886075226331824
1575,256,103,0.0493181998689559
1576,256,538,0.061297442784356754
1577,256,785,0.06748457724044407
1578,257,146,0.034979042128691205
1579,257,972,0.04195049316431964
1580,257,927,0.0523872661110871
1581,257,982,0.06268975947796351
1582,257,594,0.06950596938775175
1583,257,660,0.0759155887713463
1584,258,668,0.011113798379724987
1585,258,130,0.012440116096779651
1586,258,478,0.03017020306178706
1587,258,532,0.03394664331505712
1588,258,10,0.03981881135593999
1589,258,459,0.06978968837998492
1590,258,407,0.07018940965044718
1591,258,174,0.08170153444735563
1592,258,45,0.08436287684564746
1593,259,305,0.06233971620098136
1594,259,1012,0.07480382038826838
1595,259,714,0.07811317856793432
1596,260,422,0.04762180301630922
1597,261,148,0.006712335747400635
1598,261,771,0.019271223497736995
1599,261,918,0.02324893889920039
1600,261,26,0.024782519914118162
1601,261,634,0.025785839316215368
1602,261,697,0.025810059701481092
1603,261,884,0.03136371483279203
1604,261,855,0.04224717755893154
1605,261,295,0.04760121812390554
1606,261,342,0.050106578309047245
1607,261,166,0.05114311802605117
1608,261,385,0.05184541381146795
1609,261,867,0.08177983572772954
1610,261,606,0.08267372577507502
1611,261,686,0.08345416830788555
1612,261,162,0.08705019615173043
1613,261,962,0.08755332836805542
1614,262,473,0.007013632162245465
1615,262,88,0.03748830401396955
1616,262,861,0.043264737029587934
1617,262,902,0.05818401677011838
1618,262,449,0.07403643828485817
1619,263,461,0.008432225479894737
1620,263,792,0.03279763200179924
1621,263,772,0.042936537364639774
1622,263,487,0.04305852300111885
1623,263,269,0.06308875580360358
1624,263,47,0.06444304279810315
1625,264,660,0.018038671249436873
1626,264,146,0.03696108207116583
1627,264,809,0.08258467207832795
1628,265,434,0.0240418232685827
1629,265,15,0.051939017860076944
1630,265,361,0.06497162025661368
1631,265,513,0.0708582865082656
1632,265,497,0.08958698178214748
1633,267,343,0.044261923594316674
1634,267,223,0.046690928916481536
1635,268,11,0.01294001850223045
1636,268,612,0.02377430082292139
1637,268,331,0.03192014625510764
1638,268,94,0.06903805166397844
1639,268,551,0.07199802316899341
1640,268,888,0.08749556981266907
1641,268,320,0.08990987456021386
1642,269,47,0.04110137024628384
1643,269,461,0.05387502822307692
1644,269,263,0.06308875580360358
1645,269,908,0.06759960505793357
1646,269,905,0.08594274543177063
1647,270,736,0.008067541827051838
1648,270,326,0.011917868640183679
1649,270,99,0.047829770207209105
1650,270,543,0.06610329454574125
1651,270,979,0.06883457302825574
1652,270,768,0.07004366659311713
1653,270,18,0.0737046016801404
1654,270,593,0.07505881767705869
1655,270,39,0.08412656716769705
1656,270,971,0.08688306824190709
1657,270,198,0.08962047204815121
1658,271,941,0.037738020915158786
1659,271,240,0.08620259361689213
1660,271,714,0.08645430809707248
1661,272,931,0.028612207103929733
1662,272,169,0.03917825094313099
1663,272,23,0.06836030065850023
1664,272,796,0.08567319538259237
1665,272,852,0.08761848022016841
1666,273,720,0.009601992113242992
1667,273,698,0.01798867703132855
1668,273,70,0.04997145883456743
1669,273,968,0.050974258259682
1670,273,84,0.052628341237723045
1671,273,507,0.057466745231815594
1672,273,220,0.08117277520533156
1673,274,44,0.01749773002618418
1674,274,188,0.020987703504215284
1675,274,925,0.05388814124487872
1676,274,87,0.06483131142007319
1677,275,550,0.03173135536366292
1678,275,51,0.03693833628988797
1679,275,506,0.047227409916774585
1680,275,366,0.049135131076045335
1681,275,973,0.05828137002372762
1682,276,503,0.01595132218558406
1683,276,179,0.019171063429319752
1684,276,232,0.027880519327282208
1685,276,877,0.03457902407677244
1686,276,728,0.05884221922274216
1687,276,303,0.06221408465977791
1688,276,621,0.07337129379028752
1689,277,408,0.02000758274431317
1690,277,89,0.07814654043862987
1691,277,226,0.08669296179285396
1692,278,327,0.01860472547447599
1693,278,821,0.02082745257280009
1694,278,186,0.031519700706364076
1695,278,439,0.05201877554481737
1696,278,365,0.08622003551922844
1697,279,956,0.023715338340131235
1698,280,346,0.030526305713058463
1699,280,28,0.036320743085930945
1700,280,463,0.06272589432695486
1701,281,396,0.01393077854203583
1702,281,714,0.03407249894374231
1703,281,941,0.041656957061345035
1704,281,729,0.04257011197275474
1705,282,517,0.02831302386654297
1706,282,826,0.0460983463371479
1707,282,717,0.050768422581703165
1708,284,824,0.013143903381079111
1709,284,751,0.013474332275293995
1710,284,814,0.07776871389708023
1711,284,879,0.08063217971356046
1712,284,762,0.08967303819439752
1713,285,136,0.023844248021254497
1714,285,383,0.02734936050946285
1715,285,666,0.03531226491191037
1716,285,360,0.060101566528285376
1717,285,893,0.07987795115936314
1718,285,13,0.08734991482095036
1719,285,22,0.08816288839245576
1720,286,445,0.001375036204337961
1721,286,227,0.00781434724996224
1722,286,118,0.007886780683487799
1723,286,9,0.0079365999328272
1724,286,454,0.008799552724520735
1725,286,388,0.010700451123826022
1726,286,935,0.013932613095708498
1727,286,713,0.01970455185736465
1728,286,367,0.019954935164682518
1729,286,628,0.020439363176045677
1730,286,696,0.020742832493850692
1731,286,775,0.02337938651211164
1732,286,420,0.023400474875005784
1733,286,1014,0.030004522077430207
1734,286,319,0.03345358507209288
1735,286,675,0.04585964791830719
1736,286,194,0.046277200719640664
1737,286,781,0.04631539098398822
1738,286,215,0.05555675756643717
1739,286,36,0.06127417208027021
1740,286,760,0.07503826773756439
1741,286,159,0.07629003628938405
1742,286,540,0.0801723027672878
1743,286,601,0.08391182666607311
1744,286,744,0.08418939798632495
1745,286,299,0.08963254643069908
1746,287,132,0.013810250635091061
1747,287,86,0.07213101004822887
1748,288,412,0.010430880997594158
1749,288,766,0.01550875802385583
1750,288,389,0.021114442003649793
1751,288,513,0.05073955559778262
1752,288,176,0.06719770834052011
1753,288,134,0.07088771938458727
1754,288,438,0.08177202919864901
1755,288,930,0.08629513378817892
1756,289,24,0.03882353800222954
1757,289,353,0.05127770009620349
1758,289,702,0.08813380316052262
1759,290,989,0.0055402026443828285
1760,290,1022,0.009919635123757105
1761,290,850,0.024090841621036425
1762,290,762,0.05194519222252884
1763,290,386,0.057855959347883505
1764,290,800,0.060631680085849175
1765,290,699,0.07222389979457655
1766,290,894,0.0857872674026612
1767,291,958,0.027109894856643793
1768,291,562,0.059650983338548264
1769,291,457,0.05996911846544046
1770,291,982,0.06609140855986573
1771,292,851,0.08415627401180462
1772,292,805,0.08523614236031657
1773,293,171,0.014486690823116
1774,293,364,0.030157867926804208
1775,293,417,0.047306521022704884
1776,293,121,0.087260032106631
1777,293,695,0.0884947456453053
1778,294,870,0.04077532959064237
1779,294,460,0.04665321236442572
1780,294,42,0.06653484969404017
1781,294,462,0.07113395526268856
1782,294,489,0.08484059222619876
1783,295,26,0.00557008231863831
1784,295,855,0.012660430758257938
1785,295,884,0.0255455960547735
1786,295,342,0.02845039489317063
1787,295,634,0.029885215730730438
1788,295,148,0.03452423394157502
1789,295,606,0.04171007706002719
1790,295,428,0.046847396924766575
1791,295,261,0.04760121812390554
1792,295,771,0.05494912110554052
1793,295,697,0.06084887727576371
1794,295,962,0.0807263055923278
1795,295,978,0.08590908877939109
1796,295,867,0.08824034013254048
1797,296,794,0.021475480694757215
1798,297,946,0.0007175152335450582
1799,297,415,0.005645724340303878
1800,297,352,0.006087258868251951
1801,297,205,0.009759405945434858
1802,297,787,0.018456894577531323
1803,297,151,0.026486356685792783
1804,297,178,0.030038373642043266
1805,297,483,0.03016692988979662
1806,297,411,0.034120640969480226
1807,297,83,0.0388403444748647
1808,297,193,0.03898022057555486
1809,297,991,0.04916552340363045
1810,297,727,0.05242927437761127
1811,297,93,0.055784203804978505
1812,297,519,0.05674698903594411
1813,297,656,0.06267156912940745
1814,297,196,0.06636317576921956
1815,297,477,0.07527505363234885
1816,297,321,0.0797271511951896
1817,297,564,0.07980640983763929
1818,297,728,0.084205321899788
1819,298,210,0.02184299558713071
1820,298,897,0.02980819971008373
1821,298,942,0.04096307306748012
1822,298,57,0.08906682631590497
1823,298,393,0.08981569305779652
1824,299,601,0.009068862595090793
1825,299,744,0.018575116028652163
1826,299,557,0.02334738010533886
1827,299,159,0.023414229767411303
1828,299,548,0.024528253846865047
1829,299,765,0.02828056983602812
1830,299,319,0.030927537296770564
1831,299,314,0.031032505005480836
1832,299,1014,0.033066289202259264
1833,299,200,0.03559890880847906
1834,299,300,0.04324007378208104
1835,299,808,0.048080336792658135
1836,299,775,0.048428402383659405
1837,299,194,0.05121664224119501
1838,299,204,0.052204398323564716
1839,299,336,0.05307167646137506
1840,299,935,0.055944260053493046
1841,299,628,0.05605876166996272
1842,299,56,0.0577390672689928
1843,299,215,0.06199218718889572
1844,299,998,0.06207312347828084
1845,299,9,0.06454065057862829
1846,299,781,0.06481274481757492
1847,299,36,0.06642063363976874
1848,299,696,0.06661709208746952
1849,299,713,0.06772890056259843
1850,299,472,0.06834553241216952
1851,299,758,0.06855551271121185
1852,299,367,0.07600012472642395
1853,299,1021,0.0785170385735414
1854,299,454,0.08016033153169327
1855,299,445,0.08436873511454748
1856,299,286,0.08963254643069908
1857,300,314,0.008922742656441544
1858,300,557,0.013726417940191712
1859,300,808,0.01949496703797153
1860,300,204,0.020792980467766037
1861,300,472,0.028566324247973597
1862,300,998,0.030132937878096344
1863,300,1021,0.032110351356363205
1864,300,56,0.034641119715518226
1865,300,299,0.04324007378208104
1866,300,601,0.0519075728614414
1867,300,200,0.05458187355165459
1868,300,803,0.05852100506507697
1869,300,336,0.05889231376029193
1870,300,744,0.07747502391019062
1871,300,250,0.080881804267103
1872,300,194,0.08120949386317369
1873,300,548,0.08187276958160042
1874,300,215,0.08514991799419228
1875,300,167,0.08966632580967945
1876,301,387,0.009974643717273263
1877,301,105,0.05435736659653941
1878,301,605,0.05566518459663304
1879,302,323,0.020274391112165106
1880,302,694,0.02152948298160091
1881,302,217,0.04227464894517187
1882,302,529,0.05553892886019847
1883,302,704,0.06663398313924818
1884,302,422,0.0717178494332121
1885,303,318,0.02884007092103978
1886,303,52,0.047819192521700866
1887,303,374,0.05577423939712425
1888,303,276,0.06221408465977791
1889,303,526,0.06791499184969267
1890,303,877,0.08885187849432113
1891,304,670,0.05856496265409032
1892,304,843,0.06914921492458997
1893,304,182,0.08844865532416003
1894,305,16,0.01680937523423375
1895,305,259,0.06233971620098136
1896,305,987,0.08286543376589259
1897,306,111,0.007195827053749069
1898,307,596,0.06316269404525432
1899,307,520,0.06832487284041551
1900,307,670,0.07226843751853412
1901,307,858,0.08847732275556915
1902,308,975,0.025175387332349294
1903,308,669,0.04004648384716245
1904,308,369,0.04491330225740629
1905,308,1010,0.048455425584524925
1906,308,568,0.06264891366164516
1907,308,54,0.06689059497156796
1908,309,49,0.0036502154177579546
1909,309,446,0.005923562408573565
1910,309,508,0.010832235132693815
1911,309,348,0.02536633637790841
1912,309,915,0.03358392726514005
1913,309,319,0.05749655485399468
1914,309,77,0.06537575427305857
1915,309,200,0.06597718993726537
1916,309,913,0.06876157480609386
1917,309,919,0.08229017293292092
1918,309,998,0.08294661180714794
1919,309,808,0.08396896030520348
1920,309,204,0.08752100390742454
1921,310,914,0.04386239342387875
1922,310,687,0.07438308604845173
1923,311,394,0.00872461457149332
1924,311,464,0.016513844750463448
1925,311,686,0.03385186356054946
1926,311,681,0.057704470382866344
1927,311,697,0.058395455001148
1928,312,482,0.009311080575836747
1929,312,223,0.025882965079909927
1930,312,539,0.060684636962067565
1931,313,437,0.010233924690021122
1932,313,19,0.02967580594957593
1933,313,92,0.049537712649611515
1934,313,334,0.08934160370887143
1935,314,300,0.008922742656441544
1936,314,557,0.009129378105058207
1937,314,472,0.013007048280967118
1938,314,1021,0.014183907778238063
1939,314,336,0.02496268586137277
1940,314,601,0.0277109880201031
1941,314,299,0.031032505005480836
1942,314,56,0.03452437818148721
1943,314,744,0.0433609044308253
1944,314,548,0.043570932653969725
1945,314,808,0.04423030442243463
1946,314,204,0.04535137505072753
1947,314,998,0.05645241678932395
1948,314,765,0.0663388971006979
1949,314,194,0.06848610297867734
1950,314,215,0.07179347403295046
1951,314,758,0.07310958336813267
1952,314,200,0.07505289321050002
1953,314,159,0.0756192402265587
1954,314,36,0.077719294515051
1955,314,781,0.08163791944974795
1956,315,997,0.010117527629947788
1957,315,398,0.022608903072983577
1958,315,416,0.027301194624699484
1959,315,447,0.029408669761670992
1960,315,167,0.03980644068260385
1961,315,913,0.041506599635918955
1962,315,441,0.04593446206443633
1963,315,250,0.05833696886157144
1964,315,77,0.07325749950360566
1965,316,738,0.03042770995883589
1966,316,723,0.08424270266564711
1967,317,545,0.021402612010700983
1968,317,561,0.06040984345721366
1969,317,197,0.061259198294209664
1970,317,657,0.07639622657324338
1971,317,523,0.08457857976983055
1972,318,303,0.02884007092103978
1973,318,374,0.03077948538711679
1974,318,52,0.061182233664597026
1975,318,526,0.064829634807713
1976,319,1014,0.011707253768522267
1977,319,9,0.018377594285271436
1978,319,935,0.030301291145431203
1979,319,299,0.030927537296770564
1980,319,445,0.031069832902736346
1981,319,696,0.033275791657401146
1982,319,286,0.03345358507209288
1983,319,454,0.035191906705812334
1984,319,227,0.03675392320957129
1985,319,200,0.03959955928392587
1986,319,775,0.04059052061626876
1987,319,628,0.04435264543312532
1988,319,194,0.04923138272277401
1989,319,601,0.0496590402341133
1990,319,118,0.05186154127967171
1991,319,808,0.05411679472145656
1992,319,713,0.054407874042003326
1993,319,781,0.05572736026907785
1994,319,204,0.05628924629157264
1995,319,998,0.0567141620006406
1996,319,49,0.056812443577282136
1997,319,367,0.0570091251155464
1998,319,309,0.05749655485399468
1999,319,159,0.060005884680017677
2000,319,215,0.06223655705686264
2001,319,744,0.06353097091857415
2002,319,388,0.06672009008599658
2003,319,446,0.07074737165454292
2004,319,765,0.07898076362087161
2005,319,548,0.0794671468437909
2006,319,36,0.0800218750516424
2007,319,915,0.08473198027799646
2008,319,675,0.08806029387604056
2009,319,420,0.08833950066903222
2010,320,612,0.0477777357825353
2011,320,11,0.0708927461056221
2012,320,268,0.08990987456021386
2013,321,196,0.004844398724720611
2014,321,151,0.024825913806525303
2015,321,178,0.029967891343435887
2016,321,83,0.04085969953279112
2017,321,415,0.044595806469262846
2018,321,352,0.04826918038932071
2019,321,728,0.0488667095779758
2020,321,621,0.04957133229836158
2021,321,787,0.057949057983881565
2022,321,193,0.06186058058661716
2023,321,564,0.07655094131146062
2024,321,297,0.0797271511951896
2025,321,483,0.08087018171627378
2026,321,946,0.08688945222355927
2027,322,568,0.015484253553501286
2028,322,661,0.02084530658789619
2029,322,369,0.04256861978088661
2030,322,611,0.05752969928211523
2031,323,217,0.006281107402049631
2032,323,302,0.020274391112165106
2033,323,422,0.025527642129270407
2034,323,694,0.07715705714856841
2035,323,704,0.08586726212809626
2036,324,987,0.004634881355641878
2037,324,16,0.03878126426743149
2038,324,113,0.07796970582601959
2039,325,999,0.001921269538902745
2040,325,554,0.006477315239392266
2041,325,12,0.007090857449842636
2042,325,237,0.009071091724977616
2043,325,512,0.010810781588252974
2044,325,619,0.015299559890737086
2045,325,230,0.02783332595856422
2046,325,959,0.034193530136010813
2047,325,579,0.03608201426695272
2048,325,518,0.03648364478215806
2049,325,857,0.04316641298954429
2050,325,699,0.04413812076070677
2051,325,680,0.04440326791645105
2052,325,719,0.04637638621071369
2053,325,386,0.05016249992994676
2054,325,753,0.05400136514525229
2055,325,875,0.054728290742953274
2056,325,68,0.060508599814937405
2057,325,814,0.06309366915578733
2058,325,879,0.06427971143645193
2059,325,252,0.07220864621754661
2060,325,835,0.07564315818988179
2061,326,270,0.011917868640183679
2062,326,736,0.02027229509388655
2063,326,99,0.03654011999664553
2064,326,806,0.058971888089473
2065,326,985,0.06610778858025036
2066,326,768,0.07065767059264558
2067,326,39,0.0737164104888257
2068,327,278,0.01860472547447599
2069,327,439,0.02960243898861426
2070,327,821,0.037650696423844776
2071,327,186,0.0631624781511929
2072,328,225,0.061155302475629336
2073,328,1006,0.08979992156599662
2074,329,33,0.021795119144270673
2075,329,553,0.024500699224826363
2076,329,629,0.03359805064056628
2077,329,535,0.05230878348784559
2078,329,170,0.06618170535518378
2079,329,638,0.07321065410928097
2080,329,945,0.07585537360309663
2081,329,692,0.07596726378269465
2082,329,491,0.08797122533441062
2083,330,961,0.041237395699139236
2084,330,527,0.07876847563115237
2085,330,142,0.0888078544978173
2086,330,203,0.08946549743412474
2087,331,888,0.02104379945982569
2088,331,268,0.03192014625510764
2089,331,94,0.03987687321000192
2090,331,11,0.04307437392353021
2091,331,612,0.04901680216427016
2092,331,551,0.0867214439402198
2093,331,381,0.08900703770644353
2094,332,78,0.04192059810364475
2095,332,896,0.05685202858628839
2096,332,912,0.06814336153588695
2097,332,759,0.08118291437352977
2098,333,207,0.06134840680186354
2099,333,359,0.07952011082533472
2100,334,313,0.08934160370887143
2101,335,621,0.057651270203234316
2102,335,877,0.0886258800816222
2103,335,922,0.08947134026051784
2104,336,1021,0.01792715855693149
2105,336,314,0.02496268586137277
2106,336,557,0.027200552316219755
2107,336,548,0.0382628959248088
2108,336,56,0.04144962260421775
2109,336,472,0.0418302899215849
2110,336,601,0.04245903670379839
2111,336,744,0.045677650122236235
2112,336,765,0.05119761422951192
2113,336,299,0.05307167646137506
2114,336,758,0.05802713855459445
2115,336,300,0.05889231376029193
2116,336,159,0.0669161936058999
2117,338,1012,0.03410813175986598
2118,338,740,0.05164808515328832
2119,338,747,0.059997794924078834
2120,339,457,0.02978234417700148
2121,339,982,0.06879721756998396
2122,339,660,0.07936133460581624
2123,339,146,0.08986574619527042
2124,340,626,0.00377481228471793
2125,340,583,0.021492797914309678
2126,340,191,0.05061228341356499
2127,340,715,0.06693600711450921
2128,340,199,0.08717941406181892
2129,341,20,0.03904067094073369
2130,341,678,0.06700286034141581
2131,341,62,0.08529703668772569
2132,342,884,0.003552045973544428
2133,342,295,0.02845039489317063
2134,342,26,0.030732870615389297
2135,342,261,0.050106578309047245
2136,342,697,0.05150351574913616
2137,342,634,0.05556160352450818
2138,342,148,0.06178294151701955
2139,342,855,0.06462197203088475
2140,342,606,0.08125227627109888
2141,343,267,0.044261923594316674
2142,343,711,0.08225273409632139
2143,345,569,0.04519469805788498
2144,346,280,0.030526305713058463
2145,346,145,0.06802502951561626
2146,347,586,0.052452760348659436
2147,348,915,0.005907171221344949
2148,348,446,0.006909595146654125
2149,348,309,0.02536633637790841
2150,348,49,0.047764667271131794
2151,348,508,0.05055387464980386
2152,348,919,0.05768906740067748
2153,348,998,0.06147797627948476
2154,348,250,0.06752269663752428
2155,348,204,0.07213300936900552
2156,348,808,0.07395641488817646
2157,348,913,0.07664165097353037
2158,349,442,0.020746851529789084
2159,349,109,0.028626282424226178
2160,349,231,0.040961046807993604
2161,349,540,0.0542582094274837
2162,349,402,0.05798949819721121
2163,350,409,0.015478635362606902
2164,350,53,0.039691023555405255
2165,351,60,0.001295910473766718
2166,351,853,0.012420887479149888
2167,351,641,0.015394858747688445
2168,351,917,0.0155579631870074
2169,351,135,0.018881086034108915
2170,351,688,0.027207980847466798
2171,351,560,0.03006935241452756
2172,351,175,0.051932150113502946
2173,351,622,0.053721078476838866
2174,351,122,0.05851469107055017
2175,351,784,0.07220059696259262
2176,351,691,0.08217606366819197
2177,351,684,0.0842980635258821
2178,352,415,0.002193335606255663
2179,352,297,0.006087258868251951
2180,352,946,0.00664399643563604
2181,352,151,0.007639385924127908
2182,352,178,0.011070989535338267
2183,352,83,0.017472641774116303
2184,352,787,0.01820814952383052
2185,352,411,0.02092396368529837
2186,352,205,0.022762338742881756
2187,352,483,0.023322319844075276
2188,352,196,0.03667406055720311
2189,352,193,0.04391416324013342
2190,352,728,0.04727530865700712
2191,352,321,0.04826918038932071
2192,352,991,0.05308071415547123
2193,352,519,0.0539181322334949
2194,352,727,0.05679615596932338
2195,352,656,0.0640863288205672
2196,352,93,0.06504488645428963
2197,352,564,0.07515385102460337
2198,352,477,0.07949505544787853
2199,353,702,0.03514027322736618
2200,353,129,0.043758494932205766
2201,353,289,0.05127770009620349
2202,353,164,0.055955341258503696
2203,353,52,0.07839262005424028
2204,354,872,0.010955708619012204
2205,354,703,0.05623989845873511
2206,355,176,0.058651705941206396
2207,355,432,0.061993695390400394
2208,357,732,0.020629623301511517
2209,357,127,0.02685896348085804
2210,357,672,0.04424527964671024
2211,357,58,0.06887613794050688
2212,358,801,0.04114497991911573
2213,358,488,0.04244305956101258
2214,358,597,0.06135211248410992
2215,358,559,0.08405330027578764
2216,359,255,0.031919280044570064
2217,359,207,0.03326340805181518
2218,359,430,0.03793664727555912
2219,359,701,0.06432299914053553
2220,359,818,0.07901314677141004
2221,359,333,0.07952011082533472
2222,360,893,0.019073087545461064
2223,360,791,0.022663077988763762
2224,360,13,0.046873541666430596
2225,360,285,0.060101566528285376
2226,360,22,0.08605945125688085
2227,360,647,0.08729390514768248
2228,361,513,0.021716290649551207
2229,361,15,0.022058242591994025
2230,361,434,0.024512723558916143
2231,361,120,0.04081522727073424
2232,361,265,0.06497162025661368
2233,361,412,0.07217206369221114
2234,361,438,0.08931084709738671
2235,362,842,0.07399548401635257
2236,362,394,0.07807281906700796
2237,363,245,0.03821077874567346
2238,363,966,0.07883689366674343
2239,363,1,0.08068551612811267
2240,363,767,0.08640713543850259
2241,364,293,0.030157867926804208
2242,364,417,0.031254852405183546
2243,364,171,0.08149430150708616
2244,364,121,0.08919156012873468
2245,365,29,0.02985177504326282
2246,365,933,0.05324691909154965
2247,365,788,0.08081690518964599
2248,365,821,0.08261076989733863
2249,365,869,0.0840641236885437
2250,365,278,0.08622003551922844
2251,366,506,0.0019422169816770923
2252,366,815,0.04502784017323262
2253,366,275,0.049135131076045335
2254,367,713,0.001373256546249845
2255,367,628,0.001527606417466556
2256,367,775,0.003152413256438696
2257,367,935,0.005207965202171562
2258,367,675,0.006868151343391622
2259,367,454,0.00961125422665899
2260,367,118,0.01014441925708757
2261,367,420,0.011504865483128308
2262,367,388,0.011857398702712192
2263,367,696,0.01218156134018034
2264,367,36,0.013299675257699274
2265,367,194,0.01415489244909296
2266,367,781,0.014296281361355082
2267,367,445,0.015138045641327504
2268,367,227,0.015498094974786453
2269,367,215,0.016900829864477725
2270,367,760,0.017840839087486376
2271,367,9,0.01867880048565583
2272,367,286,0.019954935164682518
2273,367,744,0.046459521249404404
2274,367,601,0.04985535354204952
2275,367,1014,0.05473327423247454
2276,367,159,0.05554323118143013
2277,367,548,0.055804813980106255
2278,367,319,0.0570091251155464
2279,367,765,0.061162809438524784
2280,367,758,0.06169273665430036
2281,367,299,0.07600012472642395
2282,367,243,0.0774623385103739
2283,367,957,0.08342608022086843
2284,367,540,0.08654688244784073
2285,367,95,0.08716304405151626
2286,369,568,0.0068123029941919554
2287,369,322,0.04256861978088661
2288,369,308,0.04491330225740629
2289,369,586,0.06798839066088257
2290,369,669,0.07290691596734154
2291,369,639,0.08505379255885376
2292,369,1010,0.08771774499087956
2293,370,589,0.016843483165752772
2294,370,1001,0.03172860097864466
2295,370,79,0.03202659052598358
2296,370,901,0.04612288035151405
2297,370,692,0.04651697169605502
2298,370,535,0.06434327025338382
2299,370,921,0.0654139947233675
2300,370,254,0.06880131118652115
2301,370,43,0.07632291078855052
2302,370,1002,0.07940210005557108
2303,370,802,0.08085485448231448
2304,370,152,0.08540547831000535
2305,371,977,0.066711073566475
2306,372,495,0.025518478097883313
2307,373,185,0.04143898690525406
2308,373,1015,0.04677404364326716
2309,373,72,0.07896482939031871
2310,374,556,0.01654488208636825
2311,374,526,0.02273124232246023
2312,374,318,0.03077948538711679
2313,374,481,0.053071176929856564
2314,374,904,0.05376051625243217
2315,374,303,0.05577423939712425
2316,374,381,0.06386947099282833
2317,375,1000,0.025190094909493452
2318,375,756,0.04407238873065204
2319,375,774,0.06940764895884075
2320,375,202,0.07360681565338917
2321,375,187,0.08485795460843853
2322,376,192,0.03335835335008713
2323,378,216,0.030812272096662048
2324,378,510,0.0646781950104828
2325,379,947,0.04478656444020075
2326,379,509,0.04576190841613691
2327,380,990,0.030293054997462883
2328,380,115,0.03213762819624988
2329,380,413,0.038158614932178134
2330,380,830,0.05170234583623834
2331,380,757,0.05931415854205713
2332,380,921,0.07947501906496768
2333,381,904,0.009053505034915905
2334,381,481,0.013721318845470854
2335,381,374,0.06386947099282833
2336,381,612,0.06633766949347689
2337,381,888,0.07715817061596023
2338,381,551,0.0791425350611984
2339,381,556,0.08368445444411372
2340,381,331,0.08900703770644353
2341,382,110,0.0778801685776817
